nombre_campo;descripcion;modulo;valores_permitidos;numero_pregunta;tema_pregunta;pagina_pdf;estado_extraccion;asignacion_valores
P19D_VH;Total de personal / Contrato Administrativo de Servicios (CAS) / Hombre / 31 de diciembre 2021;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;6;ok;sin_valores
P19_1_T;Total personal / Funcionarios y/o Directivos;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;6;ok;sin_valores
P19_1_NM;Funcionarios y/o Directivos / Decreto Legislativo N° 276 / Nombrado / Mujer;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;6;ok;sin_valores
P19_1_NH;Funcionarios y/o Directivos / Decreto Legislativo N° 276 / Nombrado / Hombre;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;6;ok;sin_valores
P19_1_CM;Funcionarios y/o Directivos / Decreto Legislativo N° 276 / Contratado / Mujer;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;6;ok;sin_valores
P19_1_CH;Funcionarios y/o Directivos / Decreto Legislativo N° 276 / Contratado / Hombre;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;6;ok;sin_valores
P19_1_LM;Funcionarios y/o Directivos / Decreto Legislativo N° 728 / Mujer;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;6;ok;sin_valores
P19_1_LH;Funcionarios y/o Directivos / Decreto Legislativo N° 728 / Hombre;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;6;ok;sin_valores
P19_1_VM;Funcionarios y/o Directivos / Contrato Administrativo de Servicios (CAS) / Mujer;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;6;ok;sin_valores
P19_1_VH;Funcionarios y/o Directivos / Contrato Administrativo de Servicios (CAS) / Hombre;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;6;ok;sin_valores
P19_2_T;Total personal / Empleados / Profesionales;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;7;ok;sin_valores
P19_2_NM;Empleados / Profesionales / Decreto Legislativo N° 276 / Nombrado / Mujer;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;7;ok;sin_valores
P19_2_NH;Empleados / Profesionales / Decreto Legislativo N° 276 / Nombrado / Hombre;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;7;ok;sin_valores
P19_2_CM;Empleados / Profesionales / Decreto Legislativo N° 276 / Contratado / Mujer;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;7;ok;sin_valores
P19_2_CH;Empleados / Profesionales / Decreto Legislativo N° 276 / Contratado / Hombre;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;7;ok;sin_valores
P19_2_LM;Empleados / Profesionales / Decreto Legislativo N° 728 / Mujer;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;7;ok;sin_valores
P19_2_LH;Empleados / Profesionales / Decreto Legislativo N° 728 / Hombre;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;7;ok;sin_valores
P19_2_VM;Empleados / Profesionales / Contrato Administrativo de Servicios (CAS) / Mujer;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;7;ok;sin_valores
P19_2_VH;Empleados / Profesionales / Contrato Administrativo de Servicios (CAS) / Hombre;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;7;ok;sin_valores
P19_3_T;Total personal / Empleados / Técnicos;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;7;ok;sin_valores
P19_3_NM;Empleados / Técnicos / Decreto Legislativo N° 276 / Nombrado / Mujer;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;7;ok;sin_valores
P19_3_NH;Empleados / Técnicos / Decreto Legislativo N° 276 / Nombrado / Hombre;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;7;ok;sin_valores
P19_3_CM;Empleados / Técnicos / Decreto Legislativo N° 276 / Contratado / Mujer;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;7;ok;sin_valores
P19_3_CH;Empleados / Técnicos / Decreto Legislativo N° 276 / Contratado / Hombre;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;7;ok;sin_valores
P19_3_LM;Empleados / Técnicos / Decreto Legislativo N° 728 / Mujer;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;7;ok;sin_valores
P19_3_LH;Empleados / Técnicos / Decreto Legislativo N° 728 / Hombre;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;7;ok;sin_valores
P19_3_VM;Empleados / Técnicos / Contrato Administrativo de Servicios (CAS) / Mujer;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;7;ok;sin_valores
P19_3_VH;Empleados / Técnicos / Contrato Administrativo de Servicios (CAS) / Hombre;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;7;ok;sin_valores
P19_4_T;Total personal / Empleados / Auxiliares;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;7;ok;sin_valores
P19_4_NM;Empleados / Auxiliares / Decreto Legislativo N° 276 / Nombrado / Mujer;MÓDULO III: RECURSOS HUMANOS;;19;Personal de la;7;ok;sin_valores
P19_4_NH;Empleados / Auxiliares / Decreto Legislativo N° 276 / Nombrado / Hombre;MÓDULO III: RECURSOS HUMANOS;;19;municipalidad, al 31;7;ok;sin_valores
P19_4_CM;Empleados / Auxiliares / Decreto Legislativo N° 276 / Contratado / Mujer;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;7;ok;sin_valores
P19_4_CH;Empleados / Auxiliares / Decreto Legislativo N° 276 / Contratado / Hombre;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;7;ok;sin_valores
P19_4_LM;Empleados / Auxiliares / Decreto Legislativo N° 728 / Mujer;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;7;ok;sin_valores
P19_4_LH;Empleados / Auxiliares / Decreto Legislativo N° 728 / Hombre;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;7;ok;sin_valores
P19_4_VM;Empleados / Auxiliares / Contrato Administrativo de Servicios (CAS) / Mujer;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;7;ok;sin_valores
P19_4_VH;Empleados / Auxiliares / Contrato Administrativo de Servicios (CAS) / Hombre;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;7;ok;sin_valores
P19_5_T;Total personal / Obreros / De limpieza;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;7;ok;sin_valores
P19_5_NM;Obreros / De limpieza / Decreto Legislativo N° 276 / Nombrado / Mujer;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;7;ok;sin_valores
P19_5_NH;Obreros / De limpieza / Decreto Legislativo N° 276 / Nombrado / Hombre;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;7;ok;sin_valores
P19_5_CM;Obreros / De limpieza / Decreto Legislativo N° 276 / Contratado / Mujer;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;7;ok;sin_valores
P19_5_CH;Obreros / De limpieza / Decreto Legislativo N° 276 / Contratado / Hombre;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;7;ok;sin_valores
P19_5_LM;Obreros / De limpieza / Decreto Legislativo N° 728 / Mujer;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;7;ok;sin_valores
P19_5_LH;Obreros / De limpieza / Decreto Legislativo N° 728 / Hombre;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;7;ok;sin_valores
P19_5_VM;Obreros / De limpieza / Contrato Administrativo de Servicios (CAS) / Mujer;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;7;ok;sin_valores
P19_5_VH;Obreros / De limpieza / Contrato Administrativo de Servicios (CAS) / Hombre;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;7;ok;sin_valores
P19_6_T;Total personal / Obreros / Otros;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;7;ok;sin_valores
P19_6_NM;Obreros / Otros / Decreto Legislativo N° 276 / Nombrado / Mujer;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;7;ok;sin_valores
P19_6_NH;Obreros / Otros / Decreto Legislativo N° 276 / Nombrado / Hombre;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;7;ok;sin_valores
P19_6_CM;Obreros / Otros / Decreto Legislativo N° 276 / Contratado / Mujer;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;7;ok;sin_valores
P19_6_CH;Obreros / Otros / Decreto Legislativo N° 276 / Contratado / Hombre;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;7;ok;sin_valores
P19_6_LM;Obreros / Otros / Decreto Legislativo N° 728 / Mujer;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;7;ok;sin_valores
P19_6_LH;Obreros / Otros / Decreto Legislativo N° 728 / Hombre;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;7;ok;sin_valores
P19_6_VM;Obreros / Otros / Contrato Administrativo de Servicios (CAS) / Mujer;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;7;ok;sin_valores
P19_6_VH;Obreros / Otros / Contrato Administrativo de Servicios (CAS) / Hombre;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;7;ok;sin_valores
P19_7_T;Total personal / Personal de Vigilancia / Vigilantes de los locales municipales;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;8;ok;sin_valores
P19_7_NM;Personal de Vigilancia / Vigilantes de los locales municipales / Decreto Legislativo N° 276 / Nombrado / Mujer;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;8;ok;sin_valores
P19_7_NH;Personal de Vigilancia / Vigilantes de los locales municipales / Decreto Legislativo N° 276 / Nombrado / Hombre;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;8;ok;sin_valores
P19_7_CM;Personal de Vigilancia / Vigilantes de los locales municipales / Decreto Legislativo N° 276 / Contratado / Mujer;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;8;ok;sin_valores
P19_7_CH;Personal de Vigilancia / Vigilantes de los locales municipales / Decreto Legislativo N° 276 / Contratado / Hombre;MÓDULO III: RECURSOS HUMANOS;;19;Personal de la;8;ok;sin_valores
P19_7_LM;Personal de Vigilancia / Vigilantes de los locales municipales / Decreto Legislativo N° 728 / Mujer;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;8;ok;sin_valores
P19_7_LH;Personal de Vigilancia / Vigilantes de los locales municipales / Decreto Legislativo N° 728 / Hombre;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;8;ok;sin_valores
P19_7_VM;Personal de Vigilancia / Vigilantes de los locales municipales / Contrato Administrativo de Servicios (CAS) / Mujer;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;8;ok;sin_valores
P19_7_VH;Personal de Vigilancia / Vigilantes de los locales municipales / Contrato Administrativo de Servicios (CAS) / Hombre;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;8;ok;sin_valores
P19M_T;Total personal / 31 de marzo 2022;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;8;ok;sin_valores
P19M_NM;Total de personal / Decreto Legislativo N° 276 / Nombrado / Mujer / 31 de marzo 2022;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;8;ok;sin_valores
P19M_NH;Total de personal / Decreto Legislativo N° 276 / Nombrado / Hombre / 31 de marzo 2022;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;8;ok;sin_valores
P19M_CM;Total de personal / Decreto Legislativo N° 276 / Contratado / Mujer / 31 de marzo 2022;MÓDULO III: RECURSOS HUMANOS;;19;de diciembre 2021;8;ok;sin_valores
P19M_CH;Total de personal / Decreto Legislativo N° 276 / Contratado / Hombre / 31 de marzo 2022;MÓDULO III: RECURSOS HUMANOS;;19;municipalidad, al 31;8;ok;sin_valores
P19M_LM;Total de personal / Decreto Legislativo N° 728 / Mujer / 31 de marzo 2022;MÓDULO III: RECURSOS HUMANOS;;19;de marzo 2022;8;ok;sin_valores
P19M_LH;Total de personal / Decreto Legislativo N° 728 / Hombre / 31 de marzo 2022;MÓDULO III: RECURSOS HUMANOS;;19;de marzo 2022;8;ok;sin_valores
P19M_VM;Total de personal / Contrato Administrativo de Servicios (CAS) / Mujer / 31 de marzo 2022;MÓDULO III: RECURSOS HUMANOS;;19;de marzo 2022;8;ok;sin_valores
P19M_VH;Total de personal / Contrato Administrativo de Servicios (CAS) / Hombre / 31 de marzo 2022;MÓDULO III: RECURSOS HUMANOS;;19;de marzo 2022;8;ok;sin_valores
VFI_P19A;Municipalidad informante;MÓDULO III: RECURSOS HUMANOS;0: No informó | 1: Informó;19;de marzo 2022;8;ok;asignado_por_posicion
P19A;¿La Municipalidad tiene personal de Locación de Servicios?;MÓDULO III: RECURSOS HUMANOS;1: Tiene | 2: No tiene;19;municipalidad bajo;8;ok;asignado_por_posicion
P19A_1_T;Personal de Locación de Servicios / Total / 31 de diciembre 2021;MÓDULO III: RECURSOS HUMANOS;;19;la modalidad de;8;ok;sin_valores
P19A_1_M;Personal de Locación de Servicios / Mujer / 31 de diciembre 2021;MÓDULO III: RECURSOS HUMANOS;;19A;Locación de;8;ok;sin_valores
P19A_1_H;Personal de Locación de Servicios / Hombre / 31 de diciembre 2021;MÓDULO III: RECURSOS HUMANOS;;19A;Servicios, al 31 de;8;ok;sin_valores
P19A_2_T;Personal de Locación de Servicios / Total / 31 de marzo 2022;MÓDULO III: RECURSOS HUMANOS;;19A;diciembre 2021 y al;8;ok;sin_valores
P19A_2_M;Personal de Locación de Servicios / Mujer / 31 de marzo 2022;MÓDULO III: RECURSOS HUMANOS;;19A;31 de marzo 2022;8;ok;sin_valores
P19A_2_H;Personal de Locación de Servicios / Hombre / 31 de marzo 2022;MÓDULO III: RECURSOS HUMANOS;;19A;31 de marzo 2022;8;ok;sin_valores
VFI_P20;Municipalidad informante;MÓDULO III: RECURSOS HUMANOS;0: No informó | 1: Informó;19A;31 de marzo 2022;8;ok;asignado_por_posicion
P20;¿La Municipalidad tiene personal con discapacidad?;MÓDULO III: RECURSOS HUMANOS;1: Tiene | 2: No tiene;19A;31 de marzo 2022;8;ok;asignado_por_posicion
P20_1_T;Personal con discapacidad / Total / 31 de diciembre 2021;MÓDULO III: RECURSOS HUMANOS;;19A;discapacidad en la;8;ok;sin_valores
P20_1_M;Personal con discapacidad / Mujer / 31 de diciembre 2021;MÓDULO III: RECURSOS HUMANOS;;20;municipalidad, al 31;8;ok;sin_valores
P20_1_H;Personal con discapacidad / Hombre / 31 de diciembre 2021;MÓDULO III: RECURSOS HUMANOS;;20;al 31 de marzo 2022;8;ok;sin_valores
P20_2_T;Personal con discapacidad / Total / 31 de marzo 2022;MÓDULO III: RECURSOS HUMANOS;;20;al 31 de marzo 2022;8;ok;sin_valores
P20_2_M;Personal con discapacidad / Mujer / 31 de marzo 2022;MÓDULO III: RECURSOS HUMANOS;;20;al 31 de marzo 2022;8;ok;sin_valores
P20_2_H;Personal con discapacidad / Hombre / 31 de marzo 2022;MÓDULO III: RECURSOS HUMANOS;;20;al 31 de marzo 2022;8;ok;sin_valores
VFI_P21;Municipalidad informante;MÓDULO III: RECURSOS HUMANOS;0: No informó | 1: Informó;20;al 31 de marzo 2022;9;ok;asignado_por_posicion
P21;¿La Municipalidad tiene pensionistas?;MÓDULO III: RECURSOS HUMANOS;1: Tiene | 2: No tiene;20;al 31 de marzo 2022;9;ok;asignado_por_posicion
P21_1_T;Decreto Ley N°19990 / Total / 31 de diciembre 2021;MÓDULO III: RECURSOS HUMANOS;;20;al 31 de marzo 2022;9;ok;sin_valores
P21_1_M;Decreto Ley N°19990 / Mujer / 31 de diciembre 2021;MÓDULO III: RECURSOS HUMANOS;;20;al 31 de marzo 2022;9;ok;sin_valores
P21_1_H;Decreto Ley N°19990 / Hombre / 31 de diciembre 2021;MÓDULO III: RECURSOS HUMANOS;;20;al 31 de marzo 2022;9;ok;sin_valores
P21_1_T_20;Decreto Ley N°19990 / Total / 31 de marzo 2022;MÓDULO III: RECURSOS HUMANOS;;20;municipalidad, al 31;9;ok;sin_valores
P21_1_M_20;Decreto Ley N°19990 / Mujer / 31 de marzo 2022;MÓDULO III: RECURSOS HUMANOS;;21;de diciembre 2021 y;9;ok;sin_valores
